Dirección Nacional de Vialidad,RM. RM.SN  - <VIADUCTO PUENTE LA NORIA EN EL PARTIDO> - <OBRAS - VIALES> ; <OBRAS - CALLES URBANAS> ; <OBRAS - PUENTES>,0015958/2012,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,4.2.2,FF 15,OBRA NUEVA - PUENTE,Licitación pública nacional,,,Unidad de medida,247465859.1,2012-03-02,120,730,FONTANA NICASTRO S.A.C.,30501665181,,2014-02-17,Claudio Marcelo Menendez,10,706.07,259.49,124.23,35,meses,,,,,,73.25,1459255923,3,33,,NO,NO,06,Buenos Aires,,,,,,,109098,.4.03.03.,1992183604,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N  - <BALNEARIO HUDSON - PUERTO TRINIDAD> - <ROTONDA BALNEARIO HUDSON - AV. COSTANERA>,0019046/2009,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 15,OBRA NUEVA - CAMINO,Licitación pública municipal,,,Unidad de medida,112491530,2013-04-05,120,365,MUNICIPALIDAD DE BERAZATEGUI,33999033909,,2013-09-10,Leonardo Ruscio,0,88.37,47.36,27.83,24,meses,,,,,,79.1,184114233.7,0,5,,NO,SI,06,Buenos Aires,06091,Berazategui,,,,,,.4.03.03.,232758035.3,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N  - <CALLES DEL MUNICIPIO DE BRAGADO> - <S/D - S/D>,0006779/2013,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 11,CONSTRUCCION DE OBRAS BASICAS Y PAVIMENTO,Convenio,,,Unidad de medida,5690050.39,2013-03-27,120,303,MUNICIPALIDAD DE BRAGADO,30999083400,,2014-02-03,,0,0,0,0,0,meses,,,,,,64.34,3661228.47,0,0,,NO,SI,06,Buenos Aires,06112,Bragado,,,,,,.4.03.03.,5690050.61,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N  - <CAMINO DE LA RIBERA> - <ENTRE DEAN FUNES Y PUENTE VICTORINO DE LA PLAZA - ENTRE DEAN FUNES Y PUENTE VICTORINO DE LA PLAZA>,0007272/2010,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 11,OBRA NUEVA - CAMINO,Licitación pública municipal,,,Unidad de medida,64562601.97,2010-07-08,120,550,MUNICIPALIDAD DE AVELLANEDA,30999001315,,2011-07-25,Leonardo Ruscio,10,60.54,38.74,15.71,18,meses,,,,,,76.71,79508707.67,0,4,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,103645992.3,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N  - <MOVILIDAD URBANA PARA EL PARTIDO DE ZARATE> - <PARTIDO DE ZARATE - BUENOS AIRES>,0012083/2014,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 15,SEÑALAMIENTO,Convenio,,,Ajuste alzado,11900007,2015-10-09,120,182,MUNICIPALIDAD DE ZARATE,30647611946,,2015-11-11,Angelica Caro,0,0,0,0,0,meses,,,,,,100,11900006,0,0,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,11900006,,,Finalizada
Dirección Nacional de Vialidad,"RM. S/N AR  - <SEÑALIZACION URBANA Y PERIURBANA, HORIZONTAL Y VERTICAL> - <S/D - S/D>",0023873/2014,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 15,SEÑALAMIENTO,Licitación pública nacional,,,Unidad de medida,2000000,2015-03-16,120,61,MUNICIPALIDAD DE SAN ANTONIO DE ARECO,30649555571,,2015-09-18,Francisco Barbetti,0,0,0,0,0,meses,,,,,,32.3,693562,0,0,,NO,SI,06,Buenos Aires,06735,San Antonio de Areco,,,,,,.4.03.03.,2147262,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <ACCESO A SOLIS TRAMO: AZCUENAGA - SOLIS> - <S/D - S/D>,0003357/2009,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.1,FF 11,PLAN DE OBRA PARA TODOS LOS ARGENTINOS,Licitación pública nacional,,,Unidad de medida,12396598,2009-05-15,120,304,MUNICIPALIDAD DE SAN ANDRES DE GILES,30654925492,,2009-07-13,Leonardo Ruscio,10,37.9,17.93,16.93,10,meses,,,,,,76.07,12994306.79,0,2,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,17082975.92,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <ALEJANDRO KORN - SAN VICENTE> - <RUTA PROV. Nº 58 - ACCESO CENTRO A. KORN - RUTA PROV. Nº 58 - ACC. CENTRO SAN VICENTE>,0012451/2009,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 11,ILUMINACION,Contratación directa,,,Unidad de medida,1998002.12,2010-02-26,120,90,MUNICIPALIDAD DE SAN VICENTE,30685092170,,2013-01-07,Leonardo Ruscio,10,0,0,0,0,meses,,,,,,34.46,688457.92,0,0,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,1998002.12,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <ANTARTIDA ARGENTINA ENTRE DARDO ROCHA Y 359> - <S/D - AVENIDA DARDO ROCHA>,0002121/2015,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 11,OBRA NUEVA - CAMINO,Licitación pública nacional,,,Unidad de medida,43712610.51,2015-06-04,120,304,MUNICIPALIDAD DE BERAZATEGUI,33999033909,,2015-09-25,Leonardo Ruscio,0,0,0,0,0,meses,,,,,,34.21,14954104.59,0,0,,NO,SI,06,Buenos Aires,06091,Berazategui,,,,,,.4.03.03.,43712610.51,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <ATANOR - FUNDACION FIGUEROA SALAS Y CONSTRUCCION DE PUENTE SOBRE RIO ARECO> - <S/D - S/D>,1010293/2009,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 11,PLAN DE OBRA PARA TODOS LOS ARGENTINOS,Licitación privada,,,Unidad de medida,4980000,2009-04-20,120,244,MUNICIPALIDAD DE BARADERO,30999061601,,2011-10-24,,10,0,0,0,0,meses,,,,,,12.36,612806.08,0,0,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,4958179.43,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <AV. CARLOS PELLEGRINI ENTRE PTE. ALSINA Y CALLE VALPARAISO> - <S/D - S/D>,0006657/2012,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 15,PAVIMENTACION URBANA,Licitación pública municipal,,,Unidad de medida,25011681.9,2011-09-21,120,365,MUNICIPALIDAD DE LANUS,30999001005,,2012-06-01,,10,45.54,45.54,0,33,meses,,,,,,76.41,27814435.55,0,9,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,36402462.37,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <AVENIDA MILAZZO ENTRE 364 Y 150 A Y CALLE 41 ACCESO A PARQUE INDUSTRIAL> - <S/D - CALLE 364>,0002126/2015,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 11,OBRA NUEVA - CAMINO,Licitación pública nacional,,,Unidad de medida,49852753.05,2015-06-04,120,304,MUNICIPALIDAD DE BERAZATEGUI,33999033909,,2015-09-25,Leonardo Ruscio,0,0,0,0,0,meses,,,,,,2.57,1275969.97,0,0,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,49626991.78,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <AVENIDA VERGARA - PDO. DE BERAZATEGUI> - <FRENTE A - FRENTE D>,0015673/2011,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 15,PAVIMENTACION URBANA,Licitación pública nacional,,,Unidad de medida,61808769,2012-01-26,120,730,MUNICIPALIDAD DE BERAZATEGUI,33999033909,,2013-03-16,Francisco Barbetti,0,161.21,53.36,70.32,24,meses,,,,,,80.41,193205343.6,0,9,,NO,SI,06,Buenos Aires,06091,Berazategui,,,,,,.4.03.03.,240286704.3,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <CAMINO TOURING CLUB Y BAJO NIVEL EN LAS VIAS DEL FFCC ROCA> - <AV. TOURING -RUTA 36 - AV. TOURING -RUTA 36>,0001904/2009,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 11,PLAN DE OBRA PARA TODOS LOS ARGENTINOS,Convenio,,,Unidad de medida,60000000,2009-04-04,120,730,MUNICIPALIDAD DE FLORENCIO VARELA,30999004454,,2009-05-02,Leonardo Ruscio,10,66.62,66.62,0,40,meses,,,,,,49,47822114.04,0,13,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,97604988.77,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <CONSTRUCCION AUTOVIA - SEGUNDA CALZADA RP Nº 11 - TRAMO: ACCESO A MAR CHIQUITA - ROTONDA SANTA CLARA> - <S/D - S/D>,0002060/2011,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 15,CONSTRUCCION DE ACCESO,Licitación pública nacional,,,Ajuste alzado,89757000,2009-06-03,120,365,MUNICIPALIDAD DE MAR CHIQUITA,30639429616,,2012-03-12,Nestor Menendez,10,47.02,28.09,14.78,35,meses,,,,,,97.13,126374427,5,3,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,130113348.5,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <ILUMIN.DISTRIBUIDOR ACC. LOCALID. ALSINA R.N.°9 KM 127 ; ILUMIN. ACC. BARADERO POR R.P.N° 41> - <S/D - S/D>,0003471/2010,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 11,ILUMINACION,Licitación pública nacional,,,Unidad de medida,3000000,2009-10-08,120,183,MUNICIPALIDAD DE BARADERO,30999061601,,2011-12-22,,0,0,0,0,0,meses,,,,,,25.01,627687.44,0,0,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,2509581.62,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <ILUMINACION DE ACCESO A LIMA> - <S/D - S/D>,0003058/2009,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.1,FF 11,ILUMINACION,Licitación pública municipal,,,Unidad de medida,845211.74,2009-06-24,120,184,MUNICIPALIDAD DE ZARATE,30647611946,,2010-03-05,Angelica Caro,10,0,0,0,0,meses,,,,,,39,329632.58,0,0,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,845211.74,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <ILUMINACION DE AV. JUAN D. PERON (66) DESDE R.P. Nº15 ( AV. MONTEVIDEO) HASTA R.P. Nº 11 ( AV. 122)> - <S/D - S/D>,1008163/2009,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 11,PLAN DE OBRA PARA TODOS LOS ARGENTINOS,Licitación pública municipal,,,Ajuste alzado,4992410,2009-07-17,120,184,MUNICIPALIDAD DE BERISSO,30633115121,,2009-07-17,,0,0,0,0,42,meses,,,,,,100,3446395,0,0,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,3446395,,,Finalizada
Dirección Nacional de Vialidad,RM. S/N°  - <ILUMINACION DE LA AV. 122 (R.P.Nº 11) DESDE CALLE 21 HASTA CALLE 45> - <S/D - S/D>,2008163/2009,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 11,PLAN DE OBRA PARA TODOS LOS ARGENTINOS,Licitación pública nacional,,,Ajuste alzado,4992410,2009-07-17,120,123,MUNICIPALIDAD DE BERISSO,30633115121,,2009-07-17,,0,0,0,0,0,meses,,,,,,21,178344.1,0,0,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,849257.6,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <OBRAS COMPLEMENTARIA A AV. MITRE> - <S/D - PROV. 7995>,0015612/2011,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 15,OBRA NUEVA - CAMINO,Licitación pública municipal,,,Unidad de medida,79993919.71,2013-01-16,120,730,MUNICIPALIDAD DE BERAZATEGUI,33999033909,,2013-01-25,Leonardo Ruscio,0,202.6,78.02,69.98,23,meses,,,,,,67.09,187600201.5,0,9,,NO,SI,06,Buenos Aires,06091,Berazategui,,,,,,.4.03.03.,279621314.4,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <PAVIMENTACION CIRCUNVALACION TRES ALGARROBOS> - <S/D - S/D>,0013888/2017,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 15,PAVIMENTACION URBANA,Licitación pública municipal,,,Unidad de medida,30000000,2018-05-14,120,273,MUNICIPALIDAD DE CARLOS TEJEDOR,30639970082,,2019-01-03,,0,0,0,0,0,meses,,,,,,69.26,23328985.33,0,0,,NO,SI,06,Buenos Aires,06154,Carlos Tejedor,,,,,,.4.03.03.,33681613.63,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <PAVIMENTACIÓN DE ACCESOS A LA CIUDAD DE CHIVILCOY> - <ACC. POR RUTA NAC. N° 5 - AV. FRANCISCO LABORDE>,1003187/2009,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 11,PLAN DE OBRA PARA TODOS LOS ARGENTINOS,Licitación pública nacional,,,Unidad de medida,10587401.88,2009-05-08,120,365,MUNICIPALIDAD DE CHIVILCOY,30999163145,,2009-07-01,Emilio Grossi,0,27.99,7.07,19.53,26,meses,,,,,,99.51,13614333.26,6,1,,SI,SI,06,Buenos Aires,,,,,,,,.4.03.03.,13681742.66,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <PAVIMENTACIÓN Y SANEAMIENTO DEL CAMINO 044 - TRAMO GENERAL PINTO - GERMANIA> - <S/D - S/D>,0005300/2009,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 15,OBRA NUEVA - CAMINO,Licitación pública municipal,,,Ajuste alzado,66763560,2009-05-08,120,365,MUNICIPALIDAD DE GENERAL PINTO,30999163072,,2009-06-04,,10,116.35,39.43,55.17,64,meses,,,,,,100,143763962.8,0,7,,SI,SI,06,Buenos Aires,,,,,,,,.4.03.03.,143763962.8,,,Finalizada
Dirección Nacional de Vialidad,RM. S/N°  - <QUILMES - EL PATO> - <S/D - S/D>,0006258/2015,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 11,MEJORAMIENTO Y ENRIPIADO,Licitación pública nacional,,,Unidad de medida,13110502.86,2015-06-04,120,184,MUNICIPALIDAD DE BERAZATEGUI,33999033909,,2015-08-03,Leonardo Ruscio,0,0,0,0,0,meses,,,,,,44.88,5859450.81,0,0,,NO,SI,06,Buenos Aires,06091,Berazategui,,,,,,.4.03.03.,13057200.81,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <REMODELACION ACCESO - AVENIDA ESPORA - VALERIA DEL MAR> - <S/D - S/D>,0010961/2009,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 11,AMPLIACIÓN DE CAPACIDAD,Licitación pública nacional,,,Unidad de medida,9925240,2009-07-15,120,183,MUNICIPALIDAD DE PINAMAR,30667754301,,2010-06-01,Nestor Menendez,10,10.1,10.1,0,11,meses,,,,,,51.08,5571675.26,0,1,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,10908100.92,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <REMODELACION ACCESO - AVENIDA VICTOR HUGO - OSTENDE> - <S/D - S/D>,0010967/2009,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 11,AMPLIACIÓN DE CAPACIDAD,Licitación pública nacional,,,Unidad de medida,10255100,2009-07-15,120,183,MUNICIPALIDAD DE PINAMAR,30667754301,,2010-06-01,Nestor Menendez,10,10.1,10.1,0,11,meses,,,,,,53.21,5995396.6,0,1,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,11267652.69,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <REPAVIMENTACION DE LA CALLE DESCARTES ENTRE CONSTITUYENTES Y HAITI (TRAMO I)> - <S/D - S/D>,0012572/2009,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 11,PLAN DE OBRA PARA TODOS LOS ARGENTINOS,Licitación pública municipal,,,Unidad de medida,4334940,2009-09-11,120,123,MUNICIPALIDAD DE MALVINAS ARGENTINAS,30681615322,,2011-07-20,Angelica Caro,10,11.34,11.34,0,0,meses,,,,,,51.52,2462136.89,0,1,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,4778835.4,,,En ejecucion
Dirección Nacional de Vialidad,RM. S/N°  - <REPAVIMENTACIÓN Y ENSANCHE DEL ACCESO AVELLANEDA DESDE R. N. N° 5> - <INTERSECCION R.N. Nº 5 - CRUCE FFCC SARMIENTO>,0005103/2009,LICITACIONES Y CONTRATACIONES - DIRECCION NACIONAL DE VIALIDAD,ADMINISTRADOR/A GENERAL,ADMINISTRADOR/A GENERAL,5.8.6,FF 15,REPAVIMENTACION DE CALZADA EXISTENTE,Convenio,,,Unidad de medida,10420932,2010-06-07,120,244,MUNICIPALIDAD DE PEHUAJO,30654643063,,2011-08-29,,15,104.03,33.72,52.57,27,meses,,,,,,95.65,20336251.54,0,3,,NO,SI,06,Buenos Aires,,,,,,,,.4.03.03.,21261371.47,,,En ejecucion
